term	gene
H_Esophagus_Normal_SecretoryProgenitorCell_29802404	HOPX
H_Esophagus_Normal_SecretoryProgenitorCell_29802404	HTRA2
H_Esophagus_Normal_SecretoryProgenitorCell_29802404	NA
H_Esophagus_Normal_SecretoryProgenitorCell_29802404	ISG15
H_Esophagus_Normal_SecretoryProgenitorCell_29802404	KRT78
H_Esophagus_Normal_SecretoryProgenitorCell_29802404	KYNU
H_Esophagus_Normal_SecretoryProgenitorCell_29802404	NA
H_Esophagus_Normal_SecretoryProgenitorCell_29802404	LIPH
H_Esophagus_Normal_SecretoryProgenitorCell_29802404	MACC1
H_Esophagus_Normal_SecretoryProgenitorCell_29802404	MANSC1
H_Esophagus_Normal_SecretoryProgenitorCell_29802404	MBD6
H_Esophagus_Normal_SecretoryProgenitorCell_29802404	MCPH1
H_Esophagus_Normal_SecretoryProgenitorCell_29802404	MID2
H_Esophagus_Normal_SecretoryProgenitorCell_29802404	MNX1
H_Esophagus_Normal_SecretoryProgenitorCell_29802404	MUC21
H_Esophagus_Normal_SecretoryProgenitorCell_29802404	MUC3A
H_Esophagus_Normal_SecretoryProgenitorCell_29802404	NCCRP1
H_Esophagus_Normal_SecretoryProgenitorCell_29802404	NTHL1
H_Esophagus_Normal_SecretoryProgenitorCell_29802404	NTN4
H_Esophagus_Normal_SecretoryProgenitorCell_29802404	OAS1
H_Esophagus_Normal_SecretoryProgenitorCell_29802404	PDE9A
H_Esophagus_Normal_SecretoryProgenitorCell_29802404	PDP1
H_Esophagus_Normal_SecretoryProgenitorCell_29802404	PDZK1IP1
H_Esophagus_Normal_SecretoryProgenitorCell_29802404	PRSS22
H_Esophagus_Normal_SecretoryProgenitorCell_29802404	PRSS27
H_Esophagus_Normal_SecretoryProgenitorCell_29802404	PRSS8
H_Esophagus_Normal_SecretoryProgenitorCell_29802404	RNF103-CHMP3
H_Esophagus_Normal_SecretoryProgenitorCell_29802404	S100A8
H_Esophagus_Normal_SecretoryProgenitorCell_29802404	SECTM1
H_Esophagus_Normal_SecretoryProgenitorCell_29802404	SLC15A1
H_Esophagus_Normal_SecretoryProgenitorCell_29802404	SLC6A14
H_Esophagus_Normal_SecretoryProgenitorCell_29802404	SPNS2
H_Esophagus_Normal_SecretoryProgenitorCell_29802404	SPRR2A
H_Esophagus_Normal_SecretoryProgenitorCell_29802404	ST3GAL4
H_Esophagus_Normal_SecretoryProgenitorCell_29802404	STEAP4
H_Esophagus_Normal_SecretoryProgenitorCell_29802404	TBC1D2
H_Esophagus_Normal_SecretoryProgenitorCell_29802404	TGM2
H_Esophagus_Normal_SecretoryProgenitorCell_29802404	TMPRSS11B
H_Esophagus_Normal_SecretoryProgenitorCell_29802404	TMPRSS11D
H_Esophagus_Normal_SecretoryProgenitorCell_29802404	TMPRSS11E
H_Esophagus_Normal_SecretoryProgenitorCell_29802404	TOR1B
H_Esophagus_Normal_SecretoryProgenitorCell_29802404	USP6NL
H_Esophagus_Normal_SecretoryProgenitorCell_29802404	VASN
H_Esophagus_Normal_SecretoryProgenitorCell_29802404	VCPKMT
H_Esophagus_Normal_SecretoryProgenitorCell_29802404	XDH
H_Esophagus_Normal_SecretoryProgenitorCell_29802404	ZFAND2A
H_Esophagus_Normal_SecretoryProgenitorCell_29802404	NA
H_Esophagus_Normal_SecretoryProgenitorCell_29802404	ZNF710
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	ACSF3
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	ARRDC2
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	C19orf48
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	CCDC15
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	CD52
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	CD69
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	CDIP1
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	CLCA2
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	CLOCK
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	CRTC1
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	CYTIP
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	DCAKD
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	DIAPH3
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	DNAJC4
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	FABP3
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	FAM126A
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	NA
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	FAM69B
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	GAS2L1
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	GAS7
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	GPC1
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	IL10RA
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	IRGQ
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	ISYNA1
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	L3MBTL3
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	LAPTM5
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	NA
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	LPXN
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	LTV1
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	MBNL3
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	MCUR1
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	MFSD3
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	NDRG4
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	NUP160
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	NUP35
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	PEX11A
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	PHTF2
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	PIP4K2A
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	PPP1R9B
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	PWWP2A
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	NA
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	RBSN
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	RNF166
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	RPL39L
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	SH3KBP1
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	SLC2A3
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	SPATC1L
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	TCF7
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	TET1
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	TMEM183A
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	TRAF1
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	ZNF142
H_Esophagus_Normal_Fgfr1lownme5-EpithelialCell_29802404	ZNF462
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	AARS
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	ABHD8
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	ABI3BP
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	ACKR1
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	ACOT9
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	ACPP
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	ADAM22
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	ADAM33
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	ADAMTS1
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	ADAMTS2
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	ADAMTSL1
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	ADGRB2
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	ADGRD1
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	ADGRL3
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	AFAP1L2
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	AOX1
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	NA
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	ARHGAP10
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	ARHGAP30
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	ASB2
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	ASPA
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	NA
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	ATP9B
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	ATXN1L
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	BMP1
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	NA
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	C17orf100
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	CA2
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	CADM4
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	CDC23
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	CDK5RAP1
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	CERS3
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	CHRDL1
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	CILP
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	CISD3
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	CMTM3
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	COL16A1
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	COL17A1
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	COL5A3
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	COLEC12
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	CPZ
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	CRKL
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	CRMP1
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	CSAD
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	CTSK
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	CYP1B1
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	DAGLA
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	DCHS1
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	DDX31
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	NA
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	DLC1
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	DLK1
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	DOCK11
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	EGR2
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	ELOVL6
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	ERMARD
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	NA
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	NA
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	FAM45A
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	FAM83C
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	FBN1
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	FBXO4
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	FBXO44
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	FECH
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	FGFR1
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	FKBP10
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	FKBP7
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	FLRT2
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	FNDC5
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	FOXF1
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	FRRS1
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	FSIP2
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	FURIN
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	NA
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	GABBR1
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	GALT
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	GARNL3
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	GAS1
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	GFRA1
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	GHR
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	GLT8D2
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	GPR37
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	GRK5
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	HAUS2
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	HHAT
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	HIC1
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	HMCN2
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	HSPA1L
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	IFFO1
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	IKBIP
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	ISLR
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	JAM2
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	JAM3
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	KCTD15
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	KDELR3
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	KLHL21
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	KLHL31
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	LAMA2
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	LCAT
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	LETMD1
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	LPAR4
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	LUM
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	NA
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	MED20
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	MED29
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	METTL17
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	METTL25
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	MFAP4
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	MFAP5
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	NA
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	MMP2
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	MN1
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	NCBP1
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	NOD1
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	NOM1
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	NOMO1
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	NRP1
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	OGFOD3
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	P3H3
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	PAMR1
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	PBK
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	PCDH18
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	PCDH9
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	PCOLCE
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	PCSK6
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	PDGFRB
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	PDGFRL
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	PI15
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	PI16
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	PIANP
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	PIGK
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	PKDCC
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	PLEKHG5
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	PLXNC1
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	POLL
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	POSTN
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	PRKG2
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	NA
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	PTBP2
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	RARRES2
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	NA
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	RIC1
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	ROBO3
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	RWDD2A
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	SCARA5
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	SDHAF4
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	SEH1L
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	SH3PXD2B
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	SH3TC2
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	SHQ1
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	SLC16A2
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	SLC35A1
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	SLC37A4
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	SLC45A1
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	SLIT3
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	NA
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	SNX10
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	SNX21
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	SOCS2
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	STARD9
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	STAT5B
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	SVEP1
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	SYT1
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	TADA2B
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	TARSL2
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	TBC1D8B
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	TENM4
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	TGFBR3
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	THBS2
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	TMEM132A
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	NA
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	TMEM144
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	TMSB15B
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	TNFAIP6
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	TPGS1
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	TRERF1
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	TRIM6
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	TRIM65
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	TRIO
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	TROAP
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	TSPAN4
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	TTK
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	U2AF2
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	NA
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	USP49
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	VCAM1
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	VSTM4
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	WARS2
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	XPNPEP2
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	ZBTB17
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	ZDHHC8
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	ZFHX4
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	ZKSCAN3
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	ZNF354A
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	ZNF436
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	ZNF512
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	ZNF546
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	ZNF587
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	ZNF628
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	ZNF700
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	ZNF761
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	ZNF773
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	ZNF799
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	ZSCAN22
H_Esophagus_Normal_Fgfr1highnme5-EpithelialCell_29802404	ZZEF1
H_Stomach_Normal_MultipotentProgenitorCell_29802404	ANKRD37
H_Stomach_Normal_MultipotentProgenitorCell_29802404	C2CD2
H_Stomach_Normal_MultipotentProgenitorCell_29802404	C7orf26
H_Stomach_Normal_MultipotentProgenitorCell_29802404	TCIM
H_Stomach_Normal_MultipotentProgenitorCell_29802404	CASP3
H_Stomach_Normal_MultipotentProgenitorCell_29802404	CDC45
H_Stomach_Normal_MultipotentProgenitorCell_29802404	CENPQ
H_Stomach_Normal_MultipotentProgenitorCell_29802404	DDX31
H_Stomach_Normal_MultipotentProgenitorCell_29802404	DNAL4
H_Stomach_Normal_MultipotentProgenitorCell_29802404	DTX3L
H_Stomach_Normal_MultipotentProgenitorCell_29802404	ECE1
H_Stomach_Normal_MultipotentProgenitorCell_29802404	FAM229A
H_Stomach_Normal_MultipotentProgenitorCell_29802404	GJC2
H_Stomach_Normal_MultipotentProgenitorCell_29802404	GPT2
H_Stomach_Normal_MultipotentProgenitorCell_29802404	H2AFX
H_Stomach_Normal_MultipotentProgenitorCell_29802404	KIAA1586
H_Stomach_Normal_MultipotentProgenitorCell_29802404	KLHL11
H_Stomach_Normal_MultipotentProgenitorCell_29802404	LGSN
H_Stomach_Normal_MultipotentProgenitorCell_29802404	LRRC57
H_Stomach_Normal_MultipotentProgenitorCell_29802404	MAML2
H_Stomach_Normal_MultipotentProgenitorCell_29802404	MTA1
H_Stomach_Normal_MultipotentProgenitorCell_29802404	MTOR
H_Stomach_Normal_MultipotentProgenitorCell_29802404	NUDT8
H_Stomach_Normal_MultipotentProgenitorCell_29802404	PITPNM2
H_Stomach_Normal_MultipotentProgenitorCell_29802404	PLD1
H_Stomach_Normal_MultipotentProgenitorCell_29802404	PLK4
H_Stomach_Normal_MultipotentProgenitorCell_29802404	POMT2
H_Stomach_Normal_MultipotentProgenitorCell_29802404	PPIH
H_Stomach_Normal_MultipotentProgenitorCell_29802404	PROM1
H_Stomach_Normal_MultipotentProgenitorCell_29802404	PTP4A3
H_Stomach_Normal_MultipotentProgenitorCell_29802404	PWWP2B
H_Stomach_Normal_MultipotentProgenitorCell_29802404	RPE
H_Stomach_Normal_MultipotentProgenitorCell_29802404	SCARF2
H_Stomach_Normal_MultipotentProgenitorCell_29802404	SGK1
H_Stomach_Normal_MultipotentProgenitorCell_29802404	SLC25A38
H_Stomach_Normal_MultipotentProgenitorCell_29802404	SLX4IP
H_Stomach_Normal_MultipotentProgenitorCell_29802404	SNX7
H_Stomach_Normal_MultipotentProgenitorCell_29802404	SUPT7L
H_Stomach_Normal_MultipotentProgenitorCell_29802404	TBC1D15
H_Stomach_Normal_MultipotentProgenitorCell_29802404	TRAF4
H_Stomach_Normal_MultipotentProgenitorCell_29802404	UBE2D1
H_Stomach_Normal_MultipotentProgenitorCell_29802404	UBE2S
H_Stomach_Normal_MultipotentProgenitorCell_29802404	ZFAND1
H_Stomach_Normal_MultipotentProgenitorCell_29802404	ZFP41
H_Stomach_Normal_MultipotentProgenitorCell_29802404	ZNF143
H_Stomach_Normal_MultipotentProgenitorCell_29802404	ZNF354C
H_Stomach_Normal_MultipotentProgenitorCell_29802404	ZNF571
H_Stomach_Normal_Hes1highProgenitorCell_29802404	ALDH1A3
H_Stomach_Normal_Hes1highProgenitorCell_29802404	PLXDC1
